artifact_id;lien_ok;text_for_matching
0-آثارنا المنهوبة_5_p009_16162ad0;https://www.metmuseum.org/art/collection/search/444540; . – Metal masterpiece (crowd) A metal artifact is a rectangular conglomerate, based on four legs, with the edges decorating some shapes of different geometric shapes, covering from all sides a walrus-enveloped decorator and a restaurant with prominent animal head feces, and the inter-lettered emptiness covers various beautiful plant decorative elements, stolen from the Ta &apos
0-آثارنا المنهوبة_24_p001_1a027ca7;https://www.liveauctioneers.com/item/27124676_early-south-arabian-alabaster-head;" . Paris / New York Collection  6-1 / 4"" × 4-1 / 4"" liveauctioneers : liveauctioneers : A tombstone. He saw Aldemi's tomb clear-cut salt, high-profile nose, semi-luzitan eyes, and a small mouth with a bowed lips. He was in the former Paris/New York Collection group, which was purchased in the 1960s. Marble. The 2nd century, the Miles."
0-آثارنا المنهوبة_24_p002_877d0284;https://www.liveauctioneers.com/item/123461025_ancient-south-arabian-limestone-pillar-stele; . 300 . 180  / 120 2 liveauctioneers (BA) John Lees. 2 liveauctioneers (BA) John Lees. A tombstone. He saw the tomb of Aldemi. What's the point? The face is clear, with unenacted eyes, prominent nose, two eyebrows raised and carved, the mouth is represented in a straight line. Jerry's Stone.
0-آثارنا المنهوبة_24_p003_3f04e8a1;https://www.liveauctioneers.com/item/65581079_rare-south-arabian-alabaster-idol; . 3.375 6.7 (17.7 ) 8.6 (18.7 ) liveauctioneers . 3.375 6.7 (17.7 ) 8.6 (18.7 )
0-آثارنا المنهوبة_24_p004_65aa4182;https://www.liveauctioneers.com/item/23284652_near-eastern-south-arabian-inscribed-figural-plaque;  . 6.7 33 liveauctioneers A tombstone. He saw Aldemi's tomb bearded, clear-cut salty-eyed Nan Luzzie Tan Geir Tan and Mahfur Tan, a prominent and sharp nose, there's an inscription in the line of the Mack One from a single line and he's admitting that the name of the deceased person might be RHDL. Jerry's Stone. What's up with the peace?
0-آثارنا المنهوبة_24_p005_e62328cc;https://www.liveauctioneers.com/item/62432099_rare-south-arabian-bronze-statuette-of-a-camel; . 3.35 × 3.4 (8.5 × 8.6 ) 3.6 (9.1 ) liveauctioneers 3.35 × 3.4 (8.5 × 8.6 ) 3.6 (9.1 ) liveauctioneers A camel statue. A statue of a complete camel in motion, with a long neck, a clear head of salt, swollen back, stolen to the back, the right man is relatively short. Bronze.
0-آثارنا المنهوبة_24_p006_cd8130f4;https://www.liveauctioneers.com/item/54897514_western-asiatic-south-arabian-figural-stele; : 1- 2- - 4.8 28 (11 ) liveauctioneers 28 (11 ) liveauctioneers A tombstone. The human tomb saw the face with a clear and well-represented face, the eyes of Luzitan Muhafrat, the nose of Amazing and Hadad, the mouth represented by a straight line, with a two-line engraving on it: 1-GS-2-HRB Jerry's Stone.
0-آثارنا المنهوبة_24_p007_0c303a56;https://www.liveauctioneers.com/item/59114749_south-arabian-limestone-inscribed-stele;  25 × 15 liveauctioneers A tombstone. A human tomb saw the face with a clear, well-enacted face. The eyes of Lozitan, the eyebrows were prominently carved up and square, the nose was prominent and sharp, and the mouth was sealed with swollen lips. Jerry's Stone. The 2nd century before the Miled - 2nd century
0-آثارنا المنهوبة_24_p008_b3bbc2a1;https://www.liveauctioneers.com/item/70864657_western-asiatic-south-arabian-inscribed-stele;  . 3.3 27.5 (10 3/4 ) liveauctioneers 27.5 (10 3/4 ) liveauctioneers A tombstone. Visible human tombstones, prominent eyes of Luzitan Muthrow, eyebrows raised, nose marked and sharp, mouth closed with bowed lips. Jerry's Stone.
0-آثارنا المنهوبة_24_p009_3635c14a;https://www.liveauctioneers.com/item/57010562_south-arabian-silver-ring-with-magic-symbols;17 25.44 19.53 liveauctioneers A ring. An oval ring with written and geometric decorations on it. Silver. The first and second centuries after the Miles. Weight 17 g, total weight 25.44, inner diameter 19.53 mm liveauctioneers
0-آثارنا المنهوبة_24_p010_c5fd48bc;https://www.liveauctioneers.com/item/392261_1026-south-arabian-bronze-male-figure-c900-bc;0 . 900 . 4 1/4 liveauctioneers 900 . 4 1/4 liveauctioneers My blood statue.
0-آثارنا المنهوبة_24_p011_b3954a01;https://www.liveauctioneers.com/item/121512452_south-arabian-limestone-funerary-stele-decorated-with;1 . 53.5 × 16 liveauctioneers Ifergan (2018-2020). 53.5 × 16 liveauctioneers Ifergan (2018-2020). Avery's.
0-آثارنا المنهوبة_24_p012_388bee28;https://www.liveauctioneers.com/item/84539758_rare-south-arabian-alabaster-lion;2 . 3.05 × 0.95 (7.7 × 2.4 ) liveauctioneers The statue of the dam. The lion's statue is rebounded ready to hunt, long tail wrapped around the back of the legs, broad head, with carved eyes and low curved ears. Marble. First millennium BC 3.05 &quot
0-آثارنا المنهوبة_24_p013_bd7f4318;https://www.liveauctioneers.com/item/81898121_bronze-south-arabian-camel;3 . 2 3/4 (6.99 ) liveauctioneers 1970s - 2000s. 1970s - 2000s. A camel statue. A little statue, a camel with short legs, clearly a salty neck curved backwards, a fat stretch with a sleeve with an unclear mass of salt. Burns. 2nd and 3rd centuries 2-3/4 &quot
0-آثارنا المنهوبة_24_p014_22603630;https://www.liveauctioneers.com/item/73860401_south-arabian-draped-standing-figure;4 . 12.3 127 liveauctioneers LOT-ART South Arabian Draped Standing Figure in United Kingdom 12.3 127 liveauctioneers LOT-ART South Arabian Draped Standing Figure in United Kingdom A statue. The woman's statue is standing in a clear-cut, salty parade, with long, flowing hair hanging on the shoulders, her right arm strapped to me, her left hand in a stick position, wearing a loose dress from multiple layers or folds hanging from the shoulder, isn't the bottom of the dress, and the feet are clear based on a small base.
0-آثارنا المنهوبة_24_p015_9446b713;https://www.liveauctioneers.com/item/15419020_90-an-antiquity-of-a-south-arabian-carved-stone-oxon-o;5 . 50 40 liveauctioneers An animal statue. Lor Th's statue is based on the base of a rectangular rectangle that's clear, salty, face-clear, eyes, nose, mouth, and horns are small. Jerry's Stone. What's up with the peace? It's 50 cm tall and 40 cm high. liveauctioneers
0-آثارنا المنهوبة_24_p016_669911fd;https://www.liveauctioneers.com/item/47625062_south-arabian-limestone-figural-funerary-stela;6 . . 5.25 × 6.5 × 14.5 (13.3 × 16.5 × 36.8 ) liveauctioneers A tombstone. A clear-cut human grave witness, with a triangle nose, two oval eyes, deep eyebrows, and a small mouth is a straight line. Jerry's Stone. The first millennium before the Miles.
0-آثارنا المنهوبة_24_p017_10fd8e92;https://www.liveauctioneers.com/item/68448896_western-asiatic-south-arabian-stele;7  37 liveauctioneers A tombstone. A clear-cut human grave witness, with a triangle nose, deep engraved oval eyes, eyebrows, and a small mouth is a straight line. Jerry's Stone. The 2nd century before the Miled - 1st century
0-آثارنا المنهوبة_24_p018_aa9959df;https://www.liveauctioneers.com/item/76742186_ancient-south-arabian-bronze-camels-pr;8 . 3.9 × 2.7 (9.9 × 6.9 ) 3 (7.6 ) liveauctioneers Two camels. Two clear, salty camels, like them in a parking situation, the neck up, the head to the pain, surrounding the neck of both of them a circular collar. Burns. The first millennium before the Miles. 3.9 inches wide x 2.7 in height (9.9 x 6.9 cm)
0-آثارنا المنهوبة_24_p019_d9486936;https://www.liveauctioneers.com/item/114846147_south-arabian-inscribed-camel-figurine;9 102480 . 135 10.6 Liveauctioneers 102480 Liveauctioneers 102480 A camel statue. A statue of a clearly stand-up camel, a hint, a neck stretch forward, a head lift, a big tooth. Burns.
0-آثارنا المنهوبة_24_p020_61bd4d40;https://www.liveauctioneers.com/item/57010568_western-asiatic-south-arabian-animal-corbel;0 . 5.5 27 ( 10 1/2 ) liveauctioneers An altar. An altar with a rectangular mass, the front of which is the head of a bull with a perfect glimpse, the height of the altar in the middle of a canal. Jerry's Stone. 5th and 3rd century before the Miles. Weight 5.5 kg, 27 cm Chamal (10 1/2 &quot
0-آثارنا المنهوبة_24_p021_cace8ee4;https://www.liveauctioneers.com/item/17880358_south-arabian-alabaster-head;1  734 10 (3/4 ) liveauctioneers 734 10 (3/4 ) liveauctioneers Human head. An oval human head, face features are clear, eyes are luzitan, nose is palpable, mouth is a representative and lips are visible, good state.
0-آثارنا المنهوبة_24_p022_c1bd03c0;https://www.liveauctioneers.com/item/54897456_western-asiatic-south-arabian-gold-hair-ring;2  12 25 liveauctioneers A necklace. A piece of gold in the form of a round necklace with three heads and a count. Gold. The 2nd century before the Miled - 2nd century 12 grams, 25 mm. liveauctioneers Good situation.
0-آثارنا المنهوبة_24_p023_680e3156;https://www.liveauctioneers.com/item/117088670_south-arabian-bronze-incense-burner-c2nd-century-ad;3 . 4 3/4 – 4 liveauctioneers . Vaporized. A cube-shaped vapor based on four bases, the fat has a fermented decorator in the shape of a rectangular window. Burns. The 2nd century, the Miles. 4 3/4 &quot
0-آثارنا المنهوبة_24_p024_8f908839;https://www.liveauctioneers.com/item/86297443_fine-south-arabian-bronze-camel;4 . 2.5 × 2.9 (6.4 × 7.4 ) 3.125 (7.9 ) liveauctioneers A camel statue. A small statue of a clearly stand-up camel, a hint, with a head and a neck straight up, on the back of a pierced sleeve on both sides, has a small tail. The bronze. The first millennium before the Miles. 2.5 in length x 2.9 in height (6.4 cm x 7.4 cm)
0-آثارنا المنهوبة_24_p025_eae3fb86;https://www.liveauctioneers.com/item/49551945_south-arabian-pottery-figure-of-female-riding-camel;5 . 6.5 * 6.45 ( 16.5 * 16.4 .) liveauctioneers : A statue. A statue of a camel standing in plain sight, on the back of a woman who's clear-cut in shape and clothes, sitting side by side. Crowd. The first century before the Miles. 6.5 * inches long, 6.45 (with a 16.5-degree whirlwind * 16.4 cm.) liveauctioneers
0-آثارنا المنهوبة_24_p026_7242eabd;https://www.liveauctioneers.com/item/30718809_south-arabian-sabaean-marble-altar;"6 . / 2-1 / 2 "" ( 6.6 ) liveauctioneers Herbert A.Cahn Basle 1990. Herbert A.Cahn Basle 1990. Grappin. A round-shaped, small-sized round-shaped table with three menus on its body, with a top-situated surface surrounded by a decorative component of a circular line. Jerry's Stone. 2nd century/ 1st century before the Miles"
0-آثارنا المنهوبة_24_p027_62569c7f;https://www.liveauctioneers.com/item/123460689_nabataean-south-arabian-bronze-offerant-statue;7 . 100  100 95 / 45 Liveauctioneers / : Liveauctioneers / : A statue. A little statue of my blood, standing in a clear glimpse, his left hand raised up to the side, his right foot broken and missing, on his dagger's waist. The bronze. About 100 BC-100M.
0-آثارنا المنهوبة_24_p028_7045447e;https://www.liveauctioneers.com/item/13885396_near_eastern-south-arabian-style-bust-plaque;8 . 6.9 43 (17 ) liveauctioneers . 43 (17 ) liveauctioneers .
0-آثارنا المنهوبة_24_p029_3b9d2e88;https://www.liveauctioneers.com/item/17880262_south-arabian-bronze-bifacial-weight-with-inscription;9 . 38 33 (1/4 ) liveauctioneers Seal. It's a rectangular little piece, with two faces that form a first-face stamp, indistinct letters, and the other side in the form of a slogan or decorative element. The bronze. 5th and 2nd century before the Miles. 38 grams, 33 mm (1/4 &quot
0-آثارنا المنهوبة_24_p030_5553a59c;https://www.liveauctioneers.com/item/81154113_south-arabian-qatabanian-alabaster-beehive-jar-w-lid;0 . 5.625 5.1 (14.3 × 13 ) liveauctioneers 5.625 5.1 (14.3 × 13 ) liveauctioneers A vase. A cone-shaped vase, which expands from the bottom and narrows from the top, has a semi-circulatory body, on both sides of which the handles are in the shape of a bull's head, the fat ends from the top with a circular crater, and it has a round-shaped hood, which is mediated by a prominent bump.
0-آثارنا المنهوبة_24_p031_10d339c9;https://www.liveauctioneers.com/item/66775317_0033-south-arabian-limestone-stele;1  10 1/2 (26.7 ) liveauctioneers LOT-ART 15 LOT-ART 15 A tombstone. He saw a human tomb that was clearly salty, the eyes are big and ovally carved, the nose is prominent and sharp, the ears are represented by strapped lines of both sides. Jerry's Stone. The 2nd century before the Miled - the Miled One. 10 1/2 in height (26.7 cm)
0-آثارنا المنهوبة_24_p032_e1528142;https://www.liveauctioneers.com/item/57579144_sabaean-bronze-camel-south-arabian-peninsula-1st;2  6.6 - 25/8 liveauctioneers A camel statue. A statue of a clearly stand-up camel, a salty neck, a head up front, with big ears and a cracked mouth with a high plume, ends up with a short tail. Bronze. The first century before the Miles. The first century before the Miles.
0-آثارنا المنهوبة_24_p033_3b265ec0;https://www.liveauctioneers.com/item/56427784_south-arabian-camel-stone-amuletseal-c-1st-2nd;3  6.5 - 2 9/16 liveauctioneers 6.5 - 2 9/16 liveauctioneers A camel statue. A statue of a clearly humped camel, a salty body, a face, a salty face, a carved eye, which is elevated to the back, and has a tooth. Jerry's Stone.
0-آثارنا المنهوبة_24_p034_c0c24b0b;https://www.liveauctioneers.com/item/83812748_south-arabian-gilt-silver-epigraphic-bowl;"4 . 170 6 1/4 liveauctioneers "" [ ] "" . 2002 306 6 1/4 liveauctioneers "" [ ] "" . 2002 306 A bowl. A small-shaped vase, with geometric decorations in the form of cross-lines that make up small squares, and on the base the sculpture of a clear-cut bird, the two wings are clear, surrounded by a circle of a decorative element confined within two circuit strips. Silver."
0-آثارنا المنهوبة_24_p035_b42dbc7c;https://www.liveauctioneers.com/item/43563913_western-asiatic-south-arabian-camel-with-inscription;5  164 87 (3 1/2 ) liveauctioneers A camel statue. A statue of a clearly stand-up camel, a hint, a neck up, a clear head, a hint, on the back of a small sleeve, the body ends up with a short, extended tail. Bronze. The 2nd century before the Miled - 2nd century
0-آثارنا المنهوبة_24_p036_509ee257;https://www.liveauctioneers.com/item/29017851_near-eastern-south-arabian-bronze-epigraphic-foundation;6 . 1.7 26-26.5 (10 1/4 - 10 1/2) liveauctioneers A inscription. A rectangular board, broken into three parts on each part of its face, carved in a two-line strand line. Bronze. The first and second centuries after the Miles. 1.7 kg overall, 26.26.5 cm (10.1/4 - 10 1/2) liveauctioneers Broken to three parts.
