artifact_id;looted_text;wb_txt_shrt;wb_txt_lg;wb_txt_shrt_dist;wb_txt_lgidst
0-آثارنا المنهوبة_15_p026_22dd2aa6;Ring, gold. Oval-shaped gold ring in the form of a D, carved into a four-letter support letter, with a carved side figure of a man and a beam below. Dated to the 2nd century AD. Weight 8.74 g.;Ring, gold, from Near East (Western Asiatic), circa 2nd century AD. Thick D-shaped hoop flaring at the shoulders and widening to encompass the bezel.;Ring, gold, from Ancient South Arabia in the Near East (Western Asiatic), dated circa 2nd century AD. The object has a thick D-shaped hoop that flares outwards at the shoulders before widening to encompass the bezel. The source text also notes a decorated, oval bezel, with incised lines used to create the particles of the hair, tied with a filet. Provenance is given as acquired 1970–1999.;0,325838923;0,360714555
0-آثارنا المنهوبة_19_p027_9cd828cf;"Scorpion, bronze, clearly salty, with four legs, the fourth broken, and a body ending in an upraised tail. Around the 3rd–2nd century B.C.E. Length 10 cm; weight 118.9 g.";Auction platform reference, not an archaeological object.;"Auction platform reference, not an archaeological object. The source text identifies ""BidsSpirit Israel"" and mentions auctions of jewelry, art, antiques, and more, but provides no object type, material, dimensions, period, technique, or other descriptive archaeological information.";0,328019738;0,297991097
0-آثارنا المنهوبة_14_p032_82525ee5;"Human statue head, marble stone, carved with inlaid gemstone eyes; the eyebrows are rendered as two drifting horizontal lines, the nose is prominently carved, broad at the base, and the mouth is indicated by a horizontal line below. Marble stone. 3rd century B.C. / 1st century A.D.";Relief head, alabaster, South Arabian, circa 3rd century B.C./1st century A.D. Female head with large eyes inlaid with calcite and green stone, grooved eyebrows, long hair, and a necklace.;Relief head, alabaster, South Arabian, circa 3rd century B.C./1st century A.D. The object depicts a woman’s head in relief and is carved in alabaster. It has large eyes inlaid with calcite and green stone, with one inlay remaining, grooved eyebrows, long hair, and a necklace. The description identifies the piece as South Arabian and dates it to the circa 3rd century B.C./1st century A.D.;0,328384876;0,298067093
31-آثارنا المنهوبة_31_p006_56cb6e06;Human statue, material not specified. A human statue described in the source as “A human statue.”;Statuette of woman, H. 19 cm.;Statuette of woman, height 19 cm. The source text provides no further information on material, technique, typology, date, or condition beyond the object designation and stated height.;0,328819156;0,312235415
0-آثارنا المنهوبة_19_p011_4163a650;Statue, marble. Statue of a standing man with both hands extended toward the ground, standing on a square base with an incised pavilion line. Dated to around the 2nd century. Height 30 cm.;Carved soapstone figure, Yemen, 1st-2nd AD, carved as a standing figure with arms outstretched, raised on a block base with incised script. Height 30 cm.;Carved soapstone figure, Yemen, 1st-2nd AD, carved as a standing figure with arms outstretched and raised on a block base with incised script. The figure is made of soapstone and is described as typical of South Arabia. It measures 30 cm high. The source notes that figures of this type were often placed in temples as votive offerings.;0,330972791;0,36413759
0-آثارنا المنهوبة_10_p007_57cd23fb;"Gold ring, representing a seal, with an elliptical jet intaglio carved with the letters “N” and “D” on the left side and “A” and “M” on the right side; a sunbeam motif is also engraved at the top and bottom of the profile. Made of gold, dated to around the 2nd century AD. Weight 8.74 g.";Ring, gold, South Arabian, with a decorated oval bezel, circa 2nd century AD. Width: 1.6 cm.;Ring, gold, South Arabian, with a decorated oval bezel, circa 2nd century AD. The ring is described as a child’s ring and is comprised of a thick D-shaped hoop which flares outwards at the shoulders before widening to encompass the bezel. Incised lines have been used to create the particles of his hair, tied with a filet. To the left, from top to bottom, are the signs ‘nun’ (n) and ‘dal’ (d) respectively. Width: 1.6 cm.;0,334485471;0,336562991
0-آثارنا المنهوبة_19_p032_93ced4b7;Mural, marble, with decorative relief elements including vegetative, animal, and architectural motifs. The composition features two imaginary windows formed by three overlapping rectangles rising from the right side, a sculpted bull on the head of a corn leaf, and on the left side a two-letter pile of an accelerator (and d) with a prominent long-horned bull extending to both sides. Around 500 B.C. Dimensions: 17 cm x 16.5 cm.;Auction platform text, not an archaeological object record.;The source text identifies a commercial auction platform in Israel offering jewelry, art, antiques, and other items. It does not describe a specific object, material, typology, dimensions, period, or technique, and therefore does not provide sufficient information for an archaeological object record.;0,334621549;0,38234657
31-آثارنا المنهوبة_31_p019_92190aac;Animal statue, bronze, depicting a young male deer in a crouching position with the body turned to the right. The head is defined, with prominent ears and short horns. The body is rendered in a fluid manner, and the front legs are missing. The surface is covered with a layer of green bronze corrosion. Dated to the second half of the first millennium BC.;Statuette, material not specified, representing a young leaping cervid with the body slightly turned to the right. Height: 25.5 cm.;Statuette, material not specified, representing a young leaping cervid with the body slightly turned to the right. The figure is described as a young cervid in motion, with a dynamic pose and a slight turn of the body toward the right. Height: 25.5 cm.;0,337785363;0,331007957
0-آثارنا المنهوبة_25_p061_d7091d94;Animal head, bronze. Head fragment of an animal statue, preserving the right side of the head with a clear view of the face. The eyes are rendered as two prominent rounded forms, with a chin below the mouth. One horn and one ear are broken. Rings around the horn are preserved, characteristic of the horned animal represented.;Goat head, cast bronze, South-Arabian, Hellenistic Period, 4th–2nd century BCE. The object has a green patina and is in good condition.;Goat head, cast bronze, South-Arabian, Hellenistic Period, 4th–2nd century BCE. The head is made of cast bronze and retains a green patina. It is described as being in good condition. Provenance noted in the source as ex Shlomo Moussaieff collection, Herzliya Pituah.;0,337905228;0,33582294
0-آثارنا المنهوبة_22_p017_6abd9361;"Statue, marble. Statue of a standing male figure with both arms bent, the left hand clenched in a fist, wearing a short jacket. The face is straight-shaped with indicated eyebrows; the beard is rendered as a linear element extending from the ears down to the chin. The object is described as currently lost, with a missing patching.";"Cartonnage mummy mask, polychrome painted and gilded, Egyptian. Depicted standing, with both arms bent projecting forward, the left hand closed in a fist, wearing a short plain tunic; the face has almond-shaped eyes and straight eyebrows, both recessed for now-missing inlays, and the beard is indicated by a line starting from the ears and running below the chin.";Cartonnage mummy mask, Egyptian, made of polychrome painted cartonnage with gilding. The mask is depicted standing, with both arms bent and projecting forward, the left hand closed in a fist. It wears a short plain tunic. The face is modelled with almond-shaped eyes and straight eyebrows, both recessed for now-missing inlays. The beard is indicated by a line starting from the ears and running below the chin. The object measures 15 in (38 cm) high.;0,338471889;0,282494187
0-آثارنا المنهوبة_25_p067_31aa95b1;Human statue head, white marble, with a long neck encircled by three dark circular lines. The head has clear facial features, including apricot-shaped eyes with drilled holes for the missing pupils, eyebrows marked by horizontal lines, puffed cheeks, a puffed mouth, and prominent ears on both sides.;Head, alabaster, South Arabian, circa 1st century B.C./A.D., 18 cm high.;Head, alabaster, South Arabian, circa 1st century B.C./A.D. The object is recorded as 18 cm high. Provenance: Galerie Orient-Occident, Paris.;0,33881402;0,313393474
0-آثارنا المنهوبة_25_p098_049174ca;Head of a human statue, marble stone, depicting a male head with a clear face, almond-shaped eyes, packed eyebrows, a long broken nose, closed lips, ears on both sides, and a short neck.;Head, alabaster, Ancient South Arabian Sabaean, c. 2nd century BC. Fine carved head of a man in high relief with wide-open almond-shaped eyes, an arched browline, and closed lips.;Head, alabaster, Ancient South Arabian Sabaean, c. 2nd century BC. Fine carved alabaster head of a man in high relief, with wide-open almond-shaped eyes, an arched browline, and closed lips. The source text identifies the object as Ancient South Arabian, Sabaean, and notes a provenance statement that is incomplete in the provided text.;0,341224551;0,318807006
