artifact_id,pdf_name,page_num,image_name,image_path,centroid_x,centroid_y
29-آثارنا المنهوبة_29_p036_49f9f79d,29-آثارنا المنهوبة_29.pdf,36,29-آثارنا المنهوبة_29_p036_img001.png,,290.74,292.91
29-آثارنا المنهوبة_29_p037_6729fc30,29-آثارنا المنهوبة_29.pdf,37,29-آثارنا المنهوبة_29_p037_img002.png,,290.65,292.81
29-آثارنا المنهوبة_29_p039_a9f53137,29-آثارنا المنهوبة_29.pdf,39,29-آثارنا المنهوبة_29_p039_img002.png,,290.62,292.86
29-آثارنا المنهوبة_29_p040_6bce3745,29-آثارنا المنهوبة_29.pdf,40,29-آثارنا المنهوبة_29_p040_img002.png,,290.65,292.88
29-آثارنا المنهوبة_29_p041_5fbfa716,29-آثارنا المنهوبة_29.pdf,41,29-آثارنا المنهوبة_29_p041_img002.png,,290.68,292.92
29-آثارنا المنهوبة_29_p042_7a61ad2e,29-آثارنا المنهوبة_29.pdf,42,29-آثارنا المنهوبة_29_p042_img002.png,,290.67,292.89
29-آثارنا المنهوبة_29_p043_255b10d7,29-آثارنا المنهوبة_29.pdf,43,29-آثارنا المنهوبة_29_p043_img002.png,,290.67,292.89
29-آثارنا المنهوبة_29_p044_2353c262,29-آثارنا المنهوبة_29.pdf,44,29-آثارنا المنهوبة_29_p044_img002.png,,290.7,292.88
29-آثارنا المنهوبة_29_p045_5d5be489,29-آثارنا المنهوبة_29.pdf,45,29-آثارنا المنهوبة_29_p045_img002.png,,290.66,292.83
29-آثارنا المنهوبة_29_p046_e7fde96b,29-آثارنا المنهوبة_29.pdf,46,29-آثارنا المنهوبة_29_p046_img002.png,,290.62,292.83
29-آثارنا المنهوبة_29_p047_4ab8cf85,29-آثارنا المنهوبة_29.pdf,47,29-آثارنا المنهوبة_29_p047_img002.png,,290.63,292.85
29-آثارنا المنهوبة_29_p048_fee3ccb4,29-آثارنا المنهوبة_29.pdf,48,29-آثارنا المنهوبة_29_p048_img002.png,,290.66,292.98
0-آثارنا المنهوبة_14_p001_62121bba,0-آثارنا المنهوبة_14.pdf,1,0-آثارنا المنهوبة_14_p001_img003.png,,327.43,322.07
0-آثارنا المنهوبة_14_p002_4f5abcd7,0-آثارنا المنهوبة_14.pdf,2,0-آثارنا المنهوبة_14_p002_img003.png,,320.48,324.46
0-آثارنا المنهوبة_14_p003_1e0e2300,0-آثارنا المنهوبة_14.pdf,3,0-آثارنا المنهوبة_14_p003_img003.png,,318.98,324.11
0-آثارنا المنهوبة_14_p004_e4cc200e,0-آثارنا المنهوبة_14.pdf,4,0-آثارنا المنهوبة_14_p004_img003.png,,319.22,323.58
0-آثارنا المنهوبة_14_p005_59922c9d,0-آثارنا المنهوبة_14.pdf,5,0-آثارنا المنهوبة_14_p005_img003.png,,293.25,311.51
0-آثارنا المنهوبة_14_p006_a48893c6,0-آثارنا المنهوبة_14.pdf,6,0-آثارنا المنهوبة_14_p006_img003.png,,319.48,274.55
0-آثارنا المنهوبة_14_p007_aacdc682,0-آثارنا المنهوبة_14.pdf,7,0-آثارنا المنهوبة_14_p007_img003.png,,308.85,291.92
0-آثارنا المنهوبة_14_p008_6aaa8301,0-آثارنا المنهوبة_14.pdf,8,0-آثارنا المنهوبة_14_p008_img003.png,,315.18,284.62
0-آثارنا المنهوبة_14_p009_fb023fb0,0-آثارنا المنهوبة_14.pdf,9,0-آثارنا المنهوبة_14_p009_img003.png,,291.3,299.45
0-آثارنا المنهوبة_14_p010_656a84d3,0-آثارنا المنهوبة_14.pdf,10,0-آثارنا المنهوبة_14_p010_img003.png,,289.4,323.89
0-آثارنا المنهوبة_14_p011_f3fc3f82,0-آثارنا المنهوبة_14.pdf,11,0-آثارنا المنهوبة_14_p011_img003.png,,302.95,304.5
0-آثارنا المنهوبة_14_p012_73b7d3a7,0-آثارنا المنهوبة_14.pdf,12,0-آثارنا المنهوبة_14_p012_img003.png,,324.55,284.85
0-آثارنا المنهوبة_14_p013_3222fb9a,0-آثارنا المنهوبة_14.pdf,13,0-آثارنا المنهوبة_14_p013_img003.png,,324.0,321.77
0-آثارنا المنهوبة_14_p014_a9daa7b6,0-آثارنا المنهوبة_14.pdf,14,0-آثارنا المنهوبة_14_p014_img003.png,,312.77,297.48
0-آثارنا المنهوبة_14_p015_f242a4cb,0-آثارنا المنهوبة_14.pdf,15,0-آثارنا المنهوبة_14_p015_img003.png,,315.25,306.7
0-آثارنا المنهوبة_14_p016_2cd7b659,0-آثارنا المنهوبة_14.pdf,16,0-آثارنا المنهوبة_14_p016_img003.png,,319.52,330.84
0-آثارنا المنهوبة_14_p017_39a255f9,0-آثارنا المنهوبة_14.pdf,17,0-آثارنا المنهوبة_14_p017_img003.png,,319.04,359.46
0-آثارنا المنهوبة_14_p018_444f37ec,0-آثارنا المنهوبة_14.pdf,18,0-آثارنا المنهوبة_14_p018_img003.png,,321.3,338.84
0-آثارنا المنهوبة_14_p019_d5f7eee0,0-آثارنا المنهوبة_14.pdf,19,0-آثارنا المنهوبة_14_p019_img003.png,,320.6,376.64
0-آثارنا المنهوبة_14_p020_f04d749f,0-آثارنا المنهوبة_14.pdf,20,0-آثارنا المنهوبة_14_p020_img003.png,,326.0,344.4
0-آثارنا المنهوبة_14_p021_c2cda6df,0-آثارنا المنهوبة_14.pdf,21,0-آثارنا المنهوبة_14_p021_img003.png,,302.6,296.86
0-آثارنا المنهوبة_14_p022_e7ef2ce4,0-آثارنا المنهوبة_14.pdf,22,0-آثارنا المنهوبة_14_p022_img003.png,,325.0,293.3
0-آثارنا المنهوبة_14_p023_c2a532c9,0-آثارنا المنهوبة_14.pdf,23,0-آثارنا المنهوبة_14_p023_img003.png,,325.3,310.79
0-آثارنا المنهوبة_14_p024_afae1a49,0-آثارنا المنهوبة_14.pdf,24,0-آثارنا المنهوبة_14_p024_img003.png,,329.0,304.1
0-آثارنا المنهوبة_14_p025_c5010102,0-آثارنا المنهوبة_14.pdf,25,0-آثارنا المنهوبة_14_p025_img003.png,,313.03,309.74
0-آثارنا المنهوبة_14_p026_2c507d36,0-آثارنا المنهوبة_14.pdf,26,0-آثارنا المنهوبة_14_p026_img003.png,,305.6,301.84
0-آثارنا المنهوبة_14_p027_ec708607,0-آثارنا المنهوبة_14.pdf,27,0-آثارنا المنهوبة_14_p027_img003.png,,306.4,301.46
0-آثارنا المنهوبة_14_p028_4041cb1f,0-آثارنا المنهوبة_14.pdf,28,0-آثارنا المنهوبة_14_p028_img003.png,,310.68,310.77
0-آثارنا المنهوبة_14_p029_f769888f,0-آثارنا المنهوبة_14.pdf,29,0-آثارنا المنهوبة_14_p029_img003.png,,329.3,298.07
0-آثارنا المنهوبة_14_p030_c5cb9878,0-آثارنا المنهوبة_14.pdf,30,0-آثارنا المنهوبة_14_p030_img003.png,,314.07,304.51
0-آثارنا المنهوبة_14_p031_5ec6ec23,0-آثارنا المنهوبة_14.pdf,31,0-آثارنا المنهوبة_14_p031_img003.png,,312.9,265.2
0-آثارنا المنهوبة_14_p032_82525ee5,0-آثارنا المنهوبة_14.pdf,32,0-آثارنا المنهوبة_14_p032_img003.png,,309.49,265.22
0-آثارنا المنهوبة_14_p033_f5cf6a94,0-آثارنا المنهوبة_14.pdf,33,0-آثارنا المنهوبة_14_p033_img003.png,,324.4,275.87
0-آثارنا المنهوبة_14_p034_cb7f1f4c,0-آثارنا المنهوبة_14.pdf,34,0-آثارنا المنهوبة_14_p034_img003.png,,316.5,292.87
0-آثارنا المنهوبة_14_p035_4c0a409e,0-آثارنا المنهوبة_14.pdf,35,0-آثارنا المنهوبة_14_p035_img003.png,,305.85,297.15
0-آثارنا المنهوبة_14_p036_90bc3926,0-آثارنا المنهوبة_14.pdf,36,0-آثارنا المنهوبة_14_p036_img003.png,,312.93,335.35
0-آثارنا المنهوبة_14_p037_d8eb0074,0-آثارنا المنهوبة_14.pdf,37,0-آثارنا المنهوبة_14_p037_img003.png,,306.3,298.75
0-آثارنا المنهوبة_14_p038_e61326bd,0-آثارنا المنهوبة_14.pdf,38,0-آثارنا المنهوبة_14_p038_img003.png,,310.4,284.46
0-آثارنا المنهوبة_14_p039_ddf060e7,0-آثارنا المنهوبة_14.pdf,39,0-آثارنا المنهوبة_14_p039_img003.png,,305.72,255.39
0-آثارنا المنهوبة_14_p040_58885c6e,0-آثارنا المنهوبة_14.pdf,40,0-آثارنا المنهوبة_14_p040_img003.png,,311.25,310.15
0-آثارنا المنهوبة_14_p041_6240297d,0-آثارنا المنهوبة_14.pdf,41,0-آثارنا المنهوبة_14_p041_img003.png,,308.75,309.53
0-آثارنا المنهوبة_14_p042_78ff3cb5,0-آثارنا المنهوبة_14.pdf,42,0-آثارنا المنهوبة_14_p042_img003.png,,309.93,279.1
0-آثارنا المنهوبة_14_p043_1add3b82,0-آثارنا المنهوبة_14.pdf,43,0-آثارنا المنهوبة_14_p043_img003.png,,308.35,290.62
0-آثارنا المنهوبة_14_p044_dfa1c7a5,0-آثارنا المنهوبة_14.pdf,44,0-آثارنا المنهوبة_14_p044_img003.png,,325.24,313.42
0-آثارنا المنهوبة_14_p045_fd5a4154,0-آثارنا المنهوبة_14.pdf,45,0-آثارنا المنهوبة_14_p045_img003.png,,320.17,283.17
0-آثارنا المنهوبة_15_p001_5ec7c6a6,0-آثارنا المنهوبة_15.pdf,1,0-آثارنا المنهوبة_15_p001_img003.png,,327.83,357.61
0-آثارنا المنهوبة_15_p002_4bfef4f4,0-آثارنا المنهوبة_15.pdf,2,0-آثارنا المنهوبة_15_p002_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p002_4bfef4f4,0-آثارنا المنهوبة_15.pdf,2,0-آثارنا المنهوبة_15_p002_img003.png,,352.8,352.73
0-آثارنا المنهوبة_15_p003_fcc0a70a,0-آثارنا المنهوبة_15.pdf,3,0-آثارنا المنهوبة_15_p003_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p003_fcc0a70a,0-آثارنا المنهوبة_15.pdf,3,0-آثارنا المنهوبة_15_p003_img003.png,,331.75,358.73
0-آثارنا المنهوبة_15_p004_c0da1350,0-آثارنا المنهوبة_15.pdf,4,0-آثارنا المنهوبة_15_p004_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p004_c0da1350,0-آثارنا المنهوبة_15.pdf,4,0-آثارنا المنهوبة_15_p004_img003.png,,324.93,371.63
0-آثارنا المنهوبة_15_p005_673dba90,0-آثارنا المنهوبة_15.pdf,5,0-آثارنا المنهوبة_15_p005_img003.png,,318.05,324.52
0-آثارنا المنهوبة_15_p006_52386031,0-آثارنا المنهوبة_15.pdf,6,0-آثارنا المنهوبة_15_p006_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p006_52386031,0-آثارنا المنهوبة_15.pdf,6,0-آثارنا المنهوبة_15_p006_img003.png,,317.77,341.12
0-آثارنا المنهوبة_15_p007_def7f6ce,0-آثارنا المنهوبة_15.pdf,7,0-آثارنا المنهوبة_15_p007_img003.png,,316.27,369.43
0-آثارنا المنهوبة_15_p008_6bee6ec6,0-آثارنا المنهوبة_15.pdf,8,0-آثارنا المنهوبة_15_p008_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p008_6bee6ec6,0-آثارنا المنهوبة_15.pdf,8,0-آثارنا المنهوبة_15_p008_img003.png,,320.33,338.73
0-آثارنا المنهوبة_15_p009_916ab2dc,0-آثارنا المنهوبة_15.pdf,9,0-آثارنا المنهوبة_15_p009_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p009_916ab2dc,0-آثارنا المنهوبة_15.pdf,9,0-آثارنا المنهوبة_15_p009_img003.png,,316.82,366.08
0-آثارنا المنهوبة_15_p010_8edd6db0,0-آثارنا المنهوبة_15.pdf,10,0-آثارنا المنهوبة_15_p010_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p010_8edd6db0,0-آثارنا المنهوبة_15.pdf,10,0-آثارنا المنهوبة_15_p010_img003.png,,337.6,355.98
0-آثارنا المنهوبة_15_p011_49b777d2,0-آثارنا المنهوبة_15.pdf,11,0-آثارنا المنهوبة_15_p011_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p011_49b777d2,0-آثارنا المنهوبة_15.pdf,11,0-آثارنا المنهوبة_15_p011_img003.png,,319.87,333.86
0-آثارنا المنهوبة_15_p012_e87323e2,0-آثارنا المنهوبة_15.pdf,12,0-آثارنا المنهوبة_15_p012_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p012_e87323e2,0-آثارنا المنهوبة_15.pdf,12,0-آثارنا المنهوبة_15_p012_img003.png,,305.75,356.73
0-آثارنا المنهوبة_15_p013_0dd4672b,0-آثارنا المنهوبة_15.pdf,13,0-آثارنا المنهوبة_15_p013_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p013_0dd4672b,0-آثارنا المنهوبة_15.pdf,13,0-آثارنا المنهوبة_15_p013_img003.png,,326.5,354.85
0-آثارنا المنهوبة_15_p014_a068dae9,0-آثارنا المنهوبة_15.pdf,14,0-آثارنا المنهوبة_15_p014_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p014_a068dae9,0-آثارنا المنهوبة_15.pdf,14,0-آثارنا المنهوبة_15_p014_img003.png,,307.88,329.33
0-آثارنا المنهوبة_15_p015_9324d7a9,0-آثارنا المنهوبة_15.pdf,15,0-آثارنا المنهوبة_15_p015_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p015_9324d7a9,0-آثارنا المنهوبة_15.pdf,15,0-آثارنا المنهوبة_15_p015_img003.png,,314.07,357.31
0-آثارنا المنهوبة_15_p016_db738e8e,0-آثارنا المنهوبة_15.pdf,16,0-آثارنا المنهوبة_15_p016_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p016_db738e8e,0-آثارنا المنهوبة_15.pdf,16,0-آثارنا المنهوبة_15_p016_img003.png,,317.02,349.88
0-آثارنا المنهوبة_15_p017_3fa3bd29,0-آثارنا المنهوبة_15.pdf,17,0-آثارنا المنهوبة_15_p017_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p017_3fa3bd29,0-آثارنا المنهوبة_15.pdf,17,0-آثارنا المنهوبة_15_p017_img003.png,,313.9,337.71
0-آثارنا المنهوبة_15_p018_ef4d7e3a,0-آثارنا المنهوبة_15.pdf,18,0-آثارنا المنهوبة_15_p018_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p018_ef4d7e3a,0-آثارنا المنهوبة_15.pdf,18,0-آثارنا المنهوبة_15_p018_img003.png,,313.12,354.88
0-آثارنا المنهوبة_15_p019_fb74bc8b,0-آثارنا المنهوبة_15.pdf,19,0-آثارنا المنهوبة_15_p019_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p019_fb74bc8b,0-آثارنا المنهوبة_15.pdf,19,0-آثارنا المنهوبة_15_p019_img003.png,,312.23,349.43
0-آثارنا المنهوبة_15_p020_79ae21fe,0-آثارنا المنهوبة_15.pdf,20,0-آثارنا المنهوبة_15_p020_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p020_79ae21fe,0-آثارنا المنهوبة_15.pdf,20,0-آثارنا المنهوبة_15_p020_img003.png,,298.07,367.58
0-آثارنا المنهوبة_15_p021_5426c41f,0-آثارنا المنهوبة_15.pdf,21,0-آثارنا المنهوبة_15_p021_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p021_5426c41f,0-آثارنا المنهوبة_15.pdf,21,0-آثارنا المنهوبة_15_p021_img003.png,,314.57,362.33
0-آثارنا المنهوبة_15_p022_61a0f22c,0-آثارنا المنهوبة_15.pdf,22,0-آثارنا المنهوبة_15_p022_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p022_61a0f22c,0-آثارنا المنهوبة_15.pdf,22,0-آثارنا المنهوبة_15_p022_img003.png,,321.02,377.48
0-آثارنا المنهوبة_15_p023_084e2ec4,0-آثارنا المنهوبة_15.pdf,23,0-آثارنا المنهوبة_15_p023_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p023_084e2ec4,0-آثارنا المنهوبة_15.pdf,23,0-آثارنا المنهوبة_15_p023_img003.png,,314.8,336.23
0-آثارنا المنهوبة_15_p024_b1de0c50,0-آثارنا المنهوبة_15.pdf,24,0-آثارنا المنهوبة_15_p024_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p024_b1de0c50,0-آثارنا المنهوبة_15.pdf,24,0-آثارنا المنهوبة_15_p024_img003.png,,339.68,375.38
0-آثارنا المنهوبة_15_p025_05285547,0-آثارنا المنهوبة_15.pdf,25,0-آثارنا المنهوبة_15_p025_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p025_05285547,0-آثارنا المنهوبة_15.pdf,25,0-آثارنا المنهوبة_15_p025_img003.png,,325.12,388.53
0-آثارنا المنهوبة_15_p026_22dd2aa6,0-آثارنا المنهوبة_15.pdf,26,0-آثارنا المنهوبة_15_p026_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p026_22dd2aa6,0-آثارنا المنهوبة_15.pdf,26,0-آثارنا المنهوبة_15_p026_img003.png,,318.65,373.58
0-آثارنا المنهوبة_15_p027_0e0a774f,0-آثارنا المنهوبة_15.pdf,27,0-آثارنا المنهوبة_15_p027_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p027_0e0a774f,0-آثارنا المنهوبة_15.pdf,27,0-آثارنا المنهوبة_15_p027_img003.png,,323.48,352.83
0-آثارنا المنهوبة_15_p028_c7d29530,0-آثارنا المنهوبة_15.pdf,28,0-آثارنا المنهوبة_15_p028_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p028_c7d29530,0-آثارنا المنهوبة_15.pdf,28,0-آثارنا المنهوبة_15_p028_img003.png,,306.2,349.43
0-آثارنا المنهوبة_15_p029_708b80f1,0-آثارنا المنهوبة_15.pdf,29,0-آثارنا المنهوبة_15_p029_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p029_708b80f1,0-آثارنا المنهوبة_15.pdf,29,0-آثارنا المنهوبة_15_p029_img003.png,,312.82,288.73
0-آثارنا المنهوبة_15_p030_33da7d09,0-آثارنا المنهوبة_15.pdf,30,0-آثارنا المنهوبة_15_p030_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p030_33da7d09,0-آثارنا المنهوبة_15.pdf,30,0-آثارنا المنهوبة_15_p030_img003.png,,310.9,372.76
0-آثارنا المنهوبة_15_p031_5ab9265a,0-آثارنا المنهوبة_15.pdf,31,0-آثارنا المنهوبة_15_p031_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p031_5ab9265a,0-آثارنا المنهوبة_15.pdf,31,0-آثارنا المنهوبة_15_p031_img003.png,,316.6,358.08
0-آثارنا المنهوبة_15_p032_b74a4fc2,0-آثارنا المنهوبة_15.pdf,32,0-آثارنا المنهوبة_15_p032_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p032_b74a4fc2,0-آثارنا المنهوبة_15.pdf,32,0-آثارنا المنهوبة_15_p032_img003.png,,315.45,367.28
0-آثارنا المنهوبة_15_p033_c4ceba0a,0-آثارنا المنهوبة_15.pdf,33,0-آثارنا المنهوبة_15_p033_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p033_c4ceba0a,0-آثارنا المنهوبة_15.pdf,33,0-آثارنا المنهوبة_15_p033_img003.png,,306.77,325.98
0-آثارنا المنهوبة_15_p034_5ae1c445,0-آثارنا المنهوبة_15.pdf,34,0-آثارنا المنهوبة_15_p034_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p034_5ae1c445,0-آثارنا المنهوبة_15.pdf,34,0-آثارنا المنهوبة_15_p034_img003.png,,317.88,289.71
0-آثارنا المنهوبة_15_p034_5ae1c445,0-آثارنا المنهوبة_15.pdf,34,0-آثارنا المنهوبة_15_p034_img004.png,,320.65,353.91
0-آثارنا المنهوبة_15_p035_712fea6b,0-آثارنا المنهوبة_15.pdf,35,0-آثارنا المنهوبة_15_p035_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p035_712fea6b,0-آثارنا المنهوبة_15.pdf,35,0-آثارنا المنهوبة_15_p035_img003.png,,312.62,328.88
0-آثارنا المنهوبة_15_p036_88b8da58,0-آثارنا المنهوبة_15.pdf,36,0-آثارنا المنهوبة_15_p036_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p036_88b8da58,0-آثارنا المنهوبة_15.pdf,36,0-آثارنا المنهوبة_15_p036_img003.png,,316.43,356.56
0-آثارنا المنهوبة_15_p037_64fa1f75,0-آثارنا المنهوبة_15.pdf,37,0-آثارنا المنهوبة_15_p037_img003.png,,306.53,344.93
0-آثارنا المنهوبة_15_p038_0959e9dd,0-آثارنا المنهوبة_15.pdf,38,0-آثارنا المنهوبة_15_p038_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p038_0959e9dd,0-آثارنا المنهوبة_15.pdf,38,0-آثارنا المنهوبة_15_p038_img003.png,,315.32,384.26
0-آثارنا المنهوبة_15_p039_5857a955,0-آثارنا المنهوبة_15.pdf,39,0-آثارنا المنهوبة_15_p039_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p039_5857a955,0-آثارنا المنهوبة_15.pdf,39,0-آثارنا المنهوبة_15_p039_img003.png,,312.15,354.66
0-آثارنا المنهوبة_15_p040_e0dc32d6,0-آثارنا المنهوبة_15.pdf,40,0-آثارنا المنهوبة_15_p040_img003.png,,312.32,342.11
0-آثارنا المنهوبة_15_p040_e0dc32d6,0-آثارنا المنهوبة_15.pdf,40,0-آثارنا المنهوبة_15_p040_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p041_db48b6be,0-آثارنا المنهوبة_15.pdf,41,0-آثارنا المنهوبة_15_p041_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p041_db48b6be,0-آثارنا المنهوبة_15.pdf,41,0-آثارنا المنهوبة_15_p041_img003.png,,309.4,325.73
0-آثارنا المنهوبة_15_p042_871c71d9,0-آثارنا المنهوبة_15.pdf,42,0-آثارنا المنهوبة_15_p042_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p042_871c71d9,0-آثارنا المنهوبة_15.pdf,42,0-آثارنا المنهوبة_15_p042_img003.png,,320.02,341.33
0-آثارنا المنهوبة_15_p043_7d4df7c8,0-آثارنا المنهوبة_15.pdf,43,0-آثارنا المنهوبة_15_p043_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p043_7d4df7c8,0-آثارنا المنهوبة_15.pdf,43,0-آثارنا المنهوبة_15_p043_img003.png,,309.18,330.98
0-آثارنا المنهوبة_15_p044_012a8598,0-آثارنا المنهوبة_15.pdf,44,0-آثارنا المنهوبة_15_p044_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p044_012a8598,0-آثارنا المنهوبة_15.pdf,44,0-آثارنا المنهوبة_15_p044_img003.png,,318.75,346.56
0-آثارنا المنهوبة_15_p045_c931c985,0-آثارنا المنهوبة_15.pdf,45,0-آثارنا المنهوبة_15_p045_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p045_c931c985,0-آثارنا المنهوبة_15.pdf,45,0-آثارنا المنهوبة_15_p045_img003.png,,319.9,370.53
0-آثارنا المنهوبة_15_p046_0de7aaca,0-آثارنا المنهوبة_15.pdf,46,0-آثارنا المنهوبة_15_p046_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p046_0de7aaca,0-آثارنا المنهوبة_15.pdf,46,0-آثارنا المنهوبة_15_p046_img003.png,,302.93,367.23
0-آثارنا المنهوبة_15_p047_f7b5981e,0-آثارنا المنهوبة_15.pdf,47,0-آثارنا المنهوبة_15_p047_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p047_f7b5981e,0-آثارنا المنهوبة_15.pdf,47,0-آثارنا المنهوبة_15_p047_img003.png,,313.85,362.48
0-آثارنا المنهوبة_15_p048_f5d5eba6,0-آثارنا المنهوبة_15.pdf,48,0-آثارنا المنهوبة_15_p048_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p048_f5d5eba6,0-آثارنا المنهوبة_15.pdf,48,0-آثارنا المنهوبة_15_p048_img003.png,,323.48,355.28
0-آثارنا المنهوبة_15_p049_69ab0fd4,0-آثارنا المنهوبة_15.pdf,49,0-آثارنا المنهوبة_15_p049_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p049_69ab0fd4,0-آثارنا المنهوبة_15.pdf,49,0-آثارنا المنهوبة_15_p049_img003.png,,326.25,372.81
0-آثارنا المنهوبة_15_p050_26868a7b,0-آثارنا المنهوبة_15.pdf,50,0-آثارنا المنهوبة_15_p050_img002.png,,403.58,84.57
0-آثارنا المنهوبة_15_p050_26868a7b,0-آثارنا المنهوبة_15.pdf,50,0-آثارنا المنهوبة_15_p050_img003.png,,325.55,375.47
0-آثارنا المنهوبة_9_p001_426eae9f,0-آثارنا المنهوبة_9.pdf,1,0-آثارنا المنهوبة_9_p001_img003.png,,179.17,281.44
0-آثارنا المنهوبة_9_p001_a3e073a0,0-آثارنا المنهوبة_9.pdf,1,0-آثارنا المنهوبة_9_p001_img004.png,,175.12,575.05
0-آثارنا المنهوبة_9_p002_1a892f4a,0-آثارنا المنهوبة_9.pdf,2,0-آثارنا المنهوبة_9_p002_img003.png,,172.9,290.25
0-آثارنا المنهوبة_9_p002_32ccef48,0-آثارنا المنهوبة_9.pdf,2,0-آثارنا المنهوبة_9_p002_img004.png,,178.05,579.1
0-آثارنا المنهوبة_9_p003_7360d6cf,0-آثارنا المنهوبة_9.pdf,3,0-آثارنا المنهوبة_9_p003_img003.png,,174.83,567.67
0-آثارنا المنهوبة_9_p003_fb71cc63,0-آثارنا المنهوبة_9.pdf,3,0-آثارنا المنهوبة_9_p003_img004.png,,188.68,304.42
0-آثارنا المنهوبة_9_p004_02c9ca21,0-آثارنا المنهوبة_9.pdf,4,0-آثارنا المنهوبة_9_p004_img003.png,,184.68,302.42
0-آثارنا المنهوبة_9_p004_fd688375,0-آثارنا المنهوبة_9.pdf,4,0-آثارنا المنهوبة_9_p004_img004.png,,170.38,572.32
0-آثارنا المنهوبة_9_p005_fb0d1448,0-آثارنا المنهوبة_9.pdf,5,0-آثارنا المنهوبة_9_p005_img003.png,,176.2,298.9
0-آثارنا المنهوبة_9_p005_51a53a6b,0-آثارنا المنهوبة_9.pdf,5,0-آثارنا المنهوبة_9_p005_img004.png,,173.05,596.07
0-آثارنا المنهوبة_9_p006_483eb7fe,0-آثارنا المنهوبة_9.pdf,6,0-آثارنا المنهوبة_9_p006_img003.png,,179.22,299.27
0-آثارنا المنهوبة_9_p006_7a819acb,0-آثارنا المنهوبة_9.pdf,6,0-آثارنا المنهوبة_9_p006_img004.png,,187.17,586.3
0-آثارنا المنهوبة_9_p007_4b54bb4a,0-آثارنا المنهوبة_9.pdf,7,0-آثارنا المنهوبة_9_p007_img003.png,,189.95,301.07
0-آثارنا المنهوبة_9_p007_06558941,0-آثارنا المنهوبة_9.pdf,7,0-آثارنا المنهوبة_9_p007_img004.png,,187.45,607.17
0-آثارنا المنهوبة_9_p008_30c45bc3,0-آثارنا المنهوبة_9.pdf,8,0-آثارنا المنهوبة_9_p008_img003.png,,194.77,302.55
0-آثارنا المنهوبة_9_p008_583d33bc,0-آثارنا المنهوبة_9.pdf,8,0-آثارنا المنهوبة_9_p008_img004.png,,200.45,596.3
0-آثارنا المنهوبة_9_p009_11c0ac9f,0-آثارنا المنهوبة_9.pdf,9,0-آثارنا المنهوبة_9_p009_img003.png,,189.35,288.0
0-آثارنا المنهوبة_9_p009_5cc5fc88,0-آثارنا المنهوبة_9.pdf,9,0-آثارنا المنهوبة_9_p009_img004.png,,181.52,610.3
