artifact_id;pdf_name;page_num;link;text_for_matching;text_for_matching_web;price;currency;wb_txt_shrt;wb_txt_lg;pdf_upgrd_description;type;detail;material;iconography;period_general;period_precise
0-25_p087_a80eaa61;0-25.pdf;87;http://lot-art.com/auction-lots/South-Arabian-A-group-of-six-stone-elements-including/323-south_arabian-12.6.24-sloane;7 . 7  × 4  × 2.5  2.5  × 3  × 0.5  LOT - ART 7  × 4  × 2.5  2.5  × 3  × 0.5  LOT - ART Human statues. A bunch of human statues, from the marble stone, including two statues sitting and one standing under it writing in the blade line, a bust, and a little horse on it also writing in the bolt line, as well as a mural with an ox's head on it. A marble stone.;[ translate ] South Arabian A group of six stone elements, including two seated and one standing figure, one bust, one small horse, and one bull head To be sold without reserve Provenance: Private Collection of Dr. LOT 323 South Arabian A group of six stone elements, including... Mohammed Said Farsi (1936-2019), acquired between 1960-90 at Christie's, Sotheby's and Mayfair Galleries London.;;;Stone group of six South Arabian elements, including two seated figures, one standing figure, one bust, one small horse, and one bull head.;Stone group of six South Arabian elements, comprising two seated figures, one standing figure, one bust, one small horse, and one bull head. The objects are described as South Arabian and made of stone. Provenance noted in the source text includes the private collection of Dr. Mohammed Said Farsi (1936-2019), with acquisitions made between 1960 and 1990 at Christie's, Sotheby's, and Mayfair Galleries, London.;Human statues, marble stone, a group of carved marble figures comprising two seated statues, one standing figure beneath them, a bust, a small horse, and a mural with an ox's head dimensions recorded as 7 × 4 × 2.5 and 2.5 × 3 × 0.5.;sculpture;statue;marble;horse human;unknown;unknown
0-25_p088_83fc102a;0-25.pdf;88;https://www.the-saleroom.com/en-gb/auction-catalogues/sloanestreet/catalogue-id-sloane10020/lot-ed674a9d-b40b-42ee-bb49-b19300ff8a50;8 the-saleroom Two human statues and a face. Two human statues of marble stone, sitting position, plus an empty-eyed human mask, mouth and allen. A marble stone. the-saleroom;Yemeni Votive figures With alabaster head from Volterra From the Gaia Servadio Collection the saleroom Auction Calendar Auction Houses Featured Lots Sign in Register notifications_none notifications Alerts Home Auction Catalogues Sloane Street Auctions The Old Master Sale: ... Translation options: Translation options:;;;Votive figure with alabaster head, from Volterra. The object is identified as Yemeni in the source text.;Votive figure with alabaster head, from Volterra. The source text identifies the object as Yemeni and notes its provenance from Volterra. No further technical, chronological, dimensional, or material details are provided in the source text.;Two human statues and a face, marble stone, comprising two human statues in a sitting position and an empty-eyed human mask with mouth and nose, all in marble stone.;sculpture;statue;marble;human;Late Antiquity;unknown
0-25_p089_96db7973;0-25.pdf;89;https://www.liveauctioneers.com/search/?keyword=South%20Arabian&sort=-relevance&status=online;;;;;;;;sculpture;statue;bronze;human lion;Late Antiquity;unknown
0-25_p090_98c5db64;0-25.pdf;90;https://www.liveauctioneers.com/price-result/ancient-south-arabian-bronze-camel-c6th-century-bc/;;;;;;;;sculpture;statue;bronze;camel;Late Antiquity;unknown
0-25_p091_798e2234;0-25.pdf;91;https://www.liveauctioneers.com/price-result/south-arabian-alabaster-fragment-w-inscription-c200-ad/;;;;;;;;object;unknown;marble;human;Late Antiquity;unknown
0-25_p092_aac8e3f9;0-25.pdf;92;https://phoenixancientart.com/work-of-art/south-arabian-alabaster-statuette-of-a-queen/;;;;;;;;object;unknown;unknown;none;unknown;unknown
0-25_p093_28b41208;0-25.pdf;93;https://phoenixancientart.com/work-of-art/south-arabian-alabaster-seated-figure-of-the-sun-goddess/;3 : 1- / 2- / 3- / 35.50 phoenixancientart ( FB - Qataban). 35.50 phoenixancientart ( FB - Qataban). A human statue with a graffiti graffiti. A woman's human bust, from the marble stone, stretches her hands forward, falls behind her ears with hair, eyes with two restaurants and a long nose, and bars, placed on a separate inscription with a three-line strand line as follows: A marble stone.;"Middle Bronze Age Faience Feline-Headed Cup Middle Bronze Age (17th-16th century B.C.) Near Eastern Gold Circular Censer Mid to late 3rd millennium BC Cypriot Limestone Male Head with a Conical Helmet End of the 7th - beginning of the 6th century B.C. Discover more Middle Bronze Age Faience Feline-Headed Cup Middle Bronze Age (17th-16th century B.C.) Cypriot Limestone Male Head with a Conical Helmet End of the 7th - beginning of the 6th century B.C. Material Dimensions H: 35.50 cm Reference 21362 Price $75,000 PDF Inquire Overview With bulbous coiffure, long nose, incised arched brows and large inlaid white stone pupils remaining, her arms bent at the elbows and held out in front, one hand clenched and pierced vertically for an attachment, the other held open, the square pedestalwith finely incised three line Old South Arabian dedicatory inscription reading ""Am'al Kalan Barntum, and Haywu and Safliyan have dedicated (this monument) to Dha t'Adihanum, as all his dedicator's due"". 1 / 2 South Arabian Alabaster Seated Figure of the Sun Goddess Near Eastern · 3rd Century B.C. This inscription is a dedication to the goddess, to settle the dedicators account with the deity";$75.000;USD;Figure, alabaster. South Arabian seated figure of the Sun Goddess with bulbous coiffure, long nose, incised arched brows, and large inlaid white stone pupils remaining the arms are bent at the elbows and held out in front, with one hand clenched and pierced vertically for an attachment and the other held open. H: 35.50 cm.;"Figure, alabaster. South Arabian seated figure of the Sun Goddess, with a bulbous coiffure, long nose, incised arched brows, and large inlaid white stone pupils remaining. The arms are bent at the elbows and held out in front one hand is clenched and pierced vertically for an attachment, while the other is held open. The figure stands on a square pedestal with a finely incised three-line Old South Arabian dedicatory inscription reading: ""Am'al Kalan Barntum, and Haywu and Safliyan have dedicated (this monument) to Dha t'Adihanum, as all his dedicator's due"". The inscription is described as a dedication to the goddess, to settle the dedicators' account with the deity. Height: 35.50 cm. Reference 21362.";Human bust, marble stone, depicting a woman with the hands extended forward, hair falling behind the ears, eyes with two recessed pupils, a long nose, and bars the bust is placed on a separate inscribed base with a three-line inscription.;sculpture;statue;marble;human;Late Antiquity;unknown
0-25_p094_3329b4f9;0-25.pdf;94;https://phoenixancientart.com/work-of-art/south-arabian-alabaster-abstract-head/;4 . 21 phoenixancientart 21 phoenixancientart A tombstone. He saw a human tomb, from the marble stone, with a clear glimpse of a face, a long nose and a beaver connected to the eyebrows, two eyes pierced and closed, and a very small mouth.;Middle Bronze Age Faience Feline-Headed Cup Middle Bronze Age (17th-16th century B.C.) Near Eastern Gold Circular Censer Mid to late 3rd millennium BC Cypriot Limestone Male Head with a Conical Helmet End of the 7th - beginning of the 6th century B.C. Discover more Roman Marble Head of Serapis-Ammon Roman, Roman, Roman, Roman · 2nd century A.D. Roman Marble Head of Serapis-Ammon Roman, Roman, Roman, Roman · 2nd century A.D. Hellenistic Greek Marble Head of Alexander the Great Greek · Hellenistic, Late 4th century B.C. The great variety of human representations, masculine and feminine, in South Arabian art is remarkable;;;Cup, faience, Middle Bronze Age (17th-16th century B.C.).;Cup, faience, Middle Bronze Age (17th-16th century B.C.). The source text identifies a feline-headed cup from the Middle Bronze Age and specifies the material as faience. No further technical, dimensional, or contextual information is provided.;Tombstone, marble, with a human face carved in relief or incised on the stone, showing a long nose, eyebrows connected to the beard, two pierced and closed eyes, and a very small mouth.;stone monument;tombstone;marble;human;Late Antiquity;unknown
0-25_p095_9ee6e6c7;0-25.pdf;95;https://www.lot-art.com/auction-lots/SOUTH-ARABIAN-ALABASTER-FUNERARY-STELE/396-south_arabian-05.11.23-apollo;5 : 1- 2- ] [ 200 - 200 190 / 120 1.98 LOT - ART LOT - ART A tombstone. A human tomb of marblestone, with a clear glimpse of a broad, long, eyebrow-related rectangular nose, two visible eyes and mediated by the pupils, a small mouth and a wide chin, below which there is a two-line strand writing: 1-RBL-2 [grp] A marble stone. About 200 before the miles. 200 miles before the miles.;200 BC-200 AD.An alabaster funerary stele bearing a stylised low-relief depiction of the deceased's face, emphasising the eyes and nose. LOT 0396 SOUTH ARABIAN ALABASTER FUNERARY STELE [ translate ] Ca. Size: L:190mm / W:120mm;;;Funerary stele, alabaster, South Arabian, ca. 200 BC-200 AD. Stylised low-relief depiction of the deceased's face, with emphasis on the eyes and nose. Size: L: 190 mm W: 120 mm.;Funerary stele, alabaster, South Arabian, ca. 200 BC-200 AD. The stele bears a stylised low-relief depiction of the deceased's face, with the eyes and nose emphasised. The object is described as a South Arabian alabaster funerary stele. Recorded size: length 190 mm, width 120 mm.;Tombstone, marble stone, with a human face in relief or incised depiction showing a broad long rectangular nose, two visible eyes with indicated pupils, a small mouth, and a wide chin below the face is a two-line inscription. The object is described as a marble tombstone and is dated to about 200 BCE.;stone monument;tombstone;marble;human;unknown;unknown
0-25_p096_ca1b4fa3;0-25.pdf;96;https://www.lot-art.com/auction-lots/SOUTH-ARABIAN-ALABASTER-HEAD/394-south_arabian-05.11.23-apollo;6 . 200 - 100 70 / 50 375 LOT – ART 200 - 100 70 / 50 375 LOT – ART The head of a human statue.;LOT 0394 SOUTH ARABIAN ALABASTER HEAD [ translate ] Ca. Size: L:70mm / W:50mm;;;Head, alabaster, South Arabian, ca. L: 70 mm, W: 50 mm.;Head, alabaster, South Arabian, ca. L: 70 mm and W: 50 mm. The object is identified as a head and is made of alabaster. No further typological, contextual, or chronological information is provided in the source text beyond the South Arabian attribution and approximate size.;Head, material not specified. The head of a human statue.;sculpture;statue;unknown;human;unknown;unknown
0-25_p097_d944cef5;0-25.pdf;97;https://www.lot-art.com/auction-lots/SOUTH-ARABIAN-ALABASTER-FACE-STELE/395-south_arabian-05.11.23-apollo;7 . 200 - 100 165 / 115 2.11 . LOT - ART LOT - ART The face of a human statue. The face of a human statue of the marble stone, with clear glimpses, the eyes are blind, long and well-connected, and the eyebrows are strikingly connected, and the openings of the Alnov, the mouth is small and the chin is wide. Marblestone. About 200 before Miled-100 Miles.;LOT 0395 SOUTH ARABIAN ALABASTER FACE STELE [ translate ] Ca. Size: L:165mm / W:115mm;;;Face stele, South Arabian alabaster, ca. 165 mm long and 115 mm wide.;Face stele, South Arabian alabaster, of approximately 165 mm in length and 115 mm in width. The object is identified as a face stele no further technical, typological, or contextual details are provided in the source text.;Human statue face, marble stone, carved in marble, with clear features the eyes are blind, long and well connected, the eyebrows are strongly joined, the nostrils are open, the mouth is small, and the chin is broad. Dated to about 200 BC–100 BC.;sculpture;statue;marble;human;Late Antiquity;unknown
0-25_p098_049174ca;0-25.pdf;98;https://www.lot-art.com/auction-lots/Ancient-South-Arabian-SABAEAN-Alabaster-head-c2nd-century-BC/84-ancient_south-20.10.24-palmyra;8 7 3/8 LOT - ART 7 3/8 LOT - ART The head of a human statue. The head of a statue of a man from the marble stone, with a glimpse of a clear face, the eyes of Luzitan and the eyebrows are packed, and a long, broken nose, with the mouth lips shut, on both sides with ears, with a short neck.;LOT 0084 Ancient South Arabian SABAEAN Alabaster head c.2nd century BC. Fine carved alabaster head of a man in high relief, with wide-open, almond-shaped eyes, arched browline, closed lips. [ translate ] Ancient South Arabian SABAEAN Alabaster head c.2nd century BC. Provenance: Ex;;;Head, alabaster, Ancient South Arabian Sabaean, c. 2nd century BC. Fine carved head of a man in high relief with wide-open almond-shaped eyes, an arched browline, and closed lips.;Head, alabaster, Ancient South Arabian Sabaean, c. 2nd century BC. Fine carved alabaster head of a man in high relief, with wide-open almond-shaped eyes, an arched browline, and closed lips. The source text identifies the object as Ancient South Arabian, Sabaean, and notes a provenance statement that is incomplete in the provided text.;Head of a human statue, marble stone, depicting a male head with a clear face, almond-shaped eyes, packed eyebrows, a long broken nose, closed lips, ears on both sides, and a short neck.;sculpture;statue;marble;human;Late Antiquity;unknown
